ReadingID,HomeID,LocalDeviceID,ConditionType,Value,Timestamp
R73962,homeC2016,S75,Thunderstorm,56.59,2016-06-10 02:00:00
R73963,homeC2016,S85,Sunny,55.22,2016-06-10 03:00:00
R73964,homeC2016,S60,Sunny,53.64,2016-06-10 04:00:00
R73965,homeC2016,S60,Sunny,52.58,2016-06-10 05:00:00
R73966,homeC2016,S13,Windy,51.8,2016-06-10 06:00:00
R73967,homeC2016,S18,Windy,51.02,2016-06-10 07:00:00
R73968,homeC2016,S47,Windy,50.48,2016-06-10 08:00:00
R73969,homeC2016,S84,Thunderstorm,49.28,2016-06-10 09:00:00
R73970,homeC2016,S47,Windy,49.42,2016-06-10 10:00:00
R73971,homeC2016,S34,Rain,53.1,2016-06-10 11:00:00
R73972,homeC2016,S95,Thunderstorm,56.19,2016-06-10 12:00:00
R73973,homeC2016,S04,Windy,59.23,2016-06-10 13:00:00
R73974,homeC2016,S102,Windy,61.88,2016-06-10 14:00:00
R73975,homeC2016,S23,Sunny,64.51,2016-06-10 15:00:00
R73976,homeC2016,S38,Sunny,66.82,2016-06-10 16:00:00
R73977,homeC2016,S87,Cloudy,69.01,2016-06-10 17:00:00
R73978,homeC2016,S52,Thunderstorm,70.51,2016-06-10 18:00:00
R73979,homeC2016,S39,Thunderstorm,71.31,2016-06-10 19:00:00
R73980,homeC2016,S41,Rain,72.19,2016-06-10 20:00:00
R73981,homeC2016,S84,Thunderstorm,72.97,2016-06-10 21:00:00
R73982,homeC2016,S98,Rain,72.75,2016-06-10 22:00:00
R73983,homeC2016,S87,Rain,70.9,2016-06-10 23:00:00
R73984,homeC2016,S68,Cloudy,67.26,2016-06-11 00:00:00
R73985,homeC2016,S64,Rain,61.69,2016-06-11 01:00:00
R73986,homeC2016,S11,Rain,57.99,2016-06-11 02:00:00
R73987,homeC2016,S55,Cloudy,54.79,2016-06-11 03:00:00
R73988,homeC2016,S69,Thunderstorm,53.77,2016-06-11 04:00:00
R73989,homeC2016,S100,Sunny,51.58,2016-06-11 05:00:00
R73990,homeC2016,S35,Rain,50.26,2016-06-11 06:00:00
R73991,homeC2016,S105,Sunny,47.93,2016-06-11 07:00:00
R73992,homeC2016,S93,Sunny,47.05,2016-06-11 08:00:00
R73993,homeC2016,S77,Cloudy,45.68,2016-06-11 09:00:00
R73994,homeC2016,S25,Rain,45.86,2016-06-11 10:00:00
R73995,homeC2016,S06,Windy,50.77,2016-06-11 11:00:00
R73996,homeC2016,S89,Cloudy,55.23,2016-06-11 12:00:00
R73997,homeC2016,S103,Rain,57.94,2016-06-11 13:00:00
R73998,homeC2016,S64,Rain,60.42,2016-06-11 14:00:00
R73999,homeC2016,S95,Sunny,61.71,2016-06-11 15:00:00
R74000,homeC2016,S26,Sunny,59.24,2016-06-11 16:00:00
R74001,homeC2016,S92,Thunderstorm,57.15,2016-06-11 17:00:00
R74002,homeC2016,S15,Sunny,57.47,2016-06-11 18:00:00
R74003,homeC2016,S66,Sunny,59.64,2016-06-11 19:00:00
R74004,homeC2016,S40,Rain,62.31,2016-06-11 20:00:00
R74005,homeC2016,S80,Cloudy,63.79,2016-06-11 21:00:00
R74006,homeC2016,S28,Windy,65.04,2016-06-11 22:00:00
R74007,homeC2016,S45,Thunderstorm,65.36,2016-06-11 23:00:00
R74008,homeC2016,S56,Thunderstorm,64.53,2016-06-12 00:00:00
R74009,homeC2016,S74,Cloudy,62.53,2016-06-12 01:00:00
R74010,homeC2016,S29,Thunderstorm,60.74,2016-06-12 02:00:00
R74011,homeC2016,S56,Thunderstorm,59.7,2016-06-12 03:00:00
R74012,homeC2016,S73,Thunderstorm,58.56,2016-06-12 04:00:00
R74013,homeC2016,S11,Thunderstorm,58.2,2016-06-12 05:00:00
R74014,homeC2016,S31,Rain,58.46,2016-06-12 06:00:00
R74015,homeC2016,S99,Rain,58.54,2016-06-12 07:00:00
R74016,homeC2016,S69,Thunderstorm,58.97,2016-06-12 08:00:00
R74017,homeC2016,S47,Windy,61.03,2016-06-12 09:00:00
R74018,homeC2016,S69,Sunny,63.05,2016-06-12 10:00:00
R74019,homeC2016,S03,Windy,64.88,2016-06-12 11:00:00
R74020,homeC2016,S92,Cloudy,68.31,2016-06-12 12:00:00
R74021,homeC2016,S41,Rain,72.18,2016-06-12 13:00:00
R74022,homeC2016,S63,Rain,72.62,2016-06-12 14:00:00
R74023,homeC2016,S86,Windy,72.4,2016-06-12 15:00:00
R74024,homeC2016,S65,Cloudy,71.97,2016-06-12 16:00:00
R74025,homeC2016,S18,Windy,69.88,2016-06-12 17:00:00
R74026,homeC2016,S54,Rain,66.12,2016-06-12 18:00:00
R74027,homeC2016,S04,Sunny,63.62,2016-06-12 19:00:00
R74028,homeC2016,S69,Sunny,62.35,2016-06-12 20:00:00
R74029,homeC2016,S18,Thunderstorm,60.9,2016-06-12 21:00:00
R74030,homeC2016,S09,Thunderstorm,59.51,2016-06-12 22:00:00
R74031,homeC2016,S105,Cloudy,58.75,2016-06-12 23:00:00
R74032,homeC2016,S50,Rain,56.88,2016-06-13 00:00:00
R74033,homeC2016,S53,Rain,55.9,2016-06-13 01:00:00
R74034,homeC2016,S06,Sunny,55.56,2016-06-13 02:00:00
R74035,homeC2016,S11,Sunny,54.92,2016-06-13 03:00:00
R74036,homeC2016,S29,Thunderstorm,54.57,2016-06-13 04:00:00
R74037,homeC2016,S06,Windy,53.81,2016-06-13 05:00:00
R74038,homeC2016,S70,Rain,53.05,2016-06-13 06:00:00
R74039,homeC2016,S49,Rain,52.74,2016-06-13 07:00:00
R74040,homeC2016,S77,Sunny,52.83,2016-06-13 08:00:00
R74041,homeC2016,S40,Cloudy,53.24,2016-06-13 09:00:00
R74042,homeC2016,S50,Windy,53.48,2016-06-13 10:00:00
R74043,homeC2016,S55,Thunderstorm,55.08,2016-06-13 11:00:00
R74044,homeC2016,S30,Thunderstorm,57.89,2016-06-13 12:00:00
R74045,homeC2016,S32,Thunderstorm,60.3,2016-06-13 13:00:00
R74046,homeC2016,S23,Rain,62.44,2016-06-13 14:00:00
R74047,homeC2016,S39,Windy,64.17,2016-06-13 15:00:00
R74048,homeC2016,S32,Thunderstorm,65.47,2016-06-13 16:00:00
R74049,homeC2016,S41,Sunny,66.35,2016-06-13 17:00:00
R74050,homeC2016,S99,Cloudy,67.84,2016-06-13 18:00:00
R74051,homeC2016,S102,Rain,67.99,2016-06-13 19:00:00
R74052,homeC2016,S07,Thunderstorm,67.78,2016-06-13 20:00:00
R74053,homeC2016,S24,Sunny,66.85,2016-06-13 21:00:00
R74054,homeC2016,S32,Windy,65.34,2016-06-13 22:00:00
R74055,homeC2016,S62,Sunny,63.61,2016-06-13 23:00:00
R74056,homeC2016,S13,Thunderstorm,61.59,2016-06-14 00:00:00
R74057,homeC2016,S80,Rain,59.35,2016-06-14 01:00:00
R74058,homeC2016,S07,Sunny,57.98,2016-06-14 02:00:00
R74059,homeC2016,S64,Thunderstorm,56.98,2016-06-14 03:00:00
R74060,homeC2016,S102,Rain,56.11,2016-06-14 04:00:00
R74061,homeC2016,S82,Thunderstorm,54.09,2016-06-14 05:00:00
R74062,homeC2016,S11,Rain,52.33,2016-06-14 06:00:00
R74063,homeC2016,S06,Rain,51.59,2016-06-14 07:00:00
R74064,homeC2016,S41,Windy,50.97,2016-06-14 08:00:00
R74065,homeC2016,S42,Cloudy,50.24,2016-06-14 09:00:00
R74066,homeC2016,S80,Sunny,50.51,2016-06-14 10:00:00
R74067,homeC2016,S93,Cloudy,53.93,2016-06-14 11:00:00
R74068,homeC2016,S39,Sunny,57.16,2016-06-14 12:00:00
R74069,homeC2016,S56,Cloudy,61.24,2016-06-14 13:00:00
R74070,homeC2016,S92,Rain,64.58,2016-06-14 14:00:00
R74071,homeC2016,S60,Thunderstorm,67.36,2016-06-14 15:00:00
R74072,homeC2016,S04,Cloudy,69.87,2016-06-14 16:00:00
R74073,homeC2016,S61,Windy,72.63,2016-06-14 17:00:00
R74074,homeC2016,S02,Rain,74.43,2016-06-14 18:00:00
R74075,homeC2016,S100,Rain,75.93,2016-06-14 19:00:00
R74076,homeC2016,S61,Windy,76.56,2016-06-14 20:00:00
R74077,homeC2016,S31,Sunny,76.39,2016-06-14 21:00:00
R74078,homeC2016,S103,Windy,76.21,2016-06-14 22:00:00
R74079,homeC2016,S86,Rain,75.11,2016-06-14 23:00:00
R74080,homeC2016,S45,Rain,71.78,2016-06-15 00:00:00
R74081,homeC2016,S30,Thunderstorm,65.54,2016-06-15 01:00:00
R74082,homeC2016,S74,Cloudy,60.4,2016-06-15 02:00:00
R74083,homeC2016,S02,Thunderstorm,57.37,2016-06-15 03:00:00
R74084,homeC2016,S73,Windy,56.09,2016-06-15 04:00:00
R74085,homeC2016,S88,Sunny,55.78,2016-06-15 05:00:00
R74086,homeC2016,S38,Rain,54.45,2016-06-15 06:00:00
R74087,homeC2016,S66,Thunderstorm,53.21,2016-06-15 07:00:00
R74088,homeC2016,S54,Thunderstorm,53.05,2016-06-15 08:00:00
R74089,homeC2016,S76,Thunderstorm,51.86,2016-06-15 09:00:00
R74090,homeC2016,S28,Thunderstorm,52.35,2016-06-15 10:00:00
R74091,homeC2016,S11,Windy,57.61,2016-06-15 11:00:00
R74092,homeC2016,S19,Windy,63.79,2016-06-15 12:00:00
R74093,homeC2016,S07,Rain,69.04,2016-06-15 13:00:00
R74094,homeC2016,S98,Thunderstorm,72.69,2016-06-15 14:00:00
R74095,homeC2016,S14,Cloudy,76.03,2016-06-15 15:00:00
R74096,homeC2016,S05,Cloudy,78.02,2016-06-15 16:00:00
R74097,homeC2016,S68,Sunny,79.34,2016-06-15 17:00:00
R74098,homeC2016,S51,Windy,80.7,2016-06-15 18:00:00
R74099,homeC2016,S60,Windy,81.66,2016-06-15 19:00:00
R74100,homeC2016,S85,Thunderstorm,82.0,2016-06-15 20:00:00
R74101,homeC2016,S48,Thunderstorm,81.62,2016-06-15 21:00:00
R74102,homeC2016,S50,Rain,80.9,2016-06-15 22:00:00
R74103,homeC2016,S40,Sunny,79.37,2016-06-15 23:00:00
R74104,homeC2016,S98,Sunny,74.36,2016-06-16 00:00:00
R74105,homeC2016,S95,Rain,66.71,2016-06-16 01:00:00
R74106,homeC2016,S72,Rain,64.19,2016-06-16 02:00:00
R74107,homeC2016,S60,Sunny,63.7,2016-06-16 03:00:00
R74108,homeC2016,S20,Cloudy,62.1,2016-06-16 04:00:00
R74109,homeC2016,S101,Rain,60.78,2016-06-16 05:00:00
R74110,homeC2016,S25,Rain,60.71,2016-06-16 06:00:00
R74111,homeC2016,S13,Sunny,59.44,2016-06-16 07:00:00
R74112,homeC2016,S19,Sunny,59.0,2016-06-16 08:00:00
R74113,homeC2016,S21,Thunderstorm,59.07,2016-06-16 09:00:00
R74114,homeC2016,S40,Rain,59.26,2016-06-16 10:00:00
R74115,homeC2016,S08,Cloudy,61.6,2016-06-16 11:00:00
R74116,homeC2016,S36,Thunderstorm,64.81,2016-06-16 12:00:00
R74117,homeC2016,S09,Cloudy,68.31,2016-06-16 13:00:00
R74118,homeC2016,S40,Rain,71.86,2016-06-16 14:00:00
R74119,homeC2016,S58,Thunderstorm,75.85,2016-06-16 15:00:00
R74120,homeC2016,S41,Windy,78.03,2016-06-16 16:00:00
R74121,homeC2016,S71,Sunny,80.09,2016-06-16 17:00:00
R74122,homeC2016,S54,Sunny,81.15,2016-06-16 18:00:00
R74123,homeC2016,S57,Cloudy,81.49,2016-06-16 19:00:00
R74124,homeC2016,S44,Sunny,81.85,2016-06-16 20:00:00
R74125,homeC2016,S90,Thunderstorm,81.82,2016-06-16 21:00:00
R74126,homeC2016,S63,Windy,80.71,2016-06-16 22:00:00
R74127,homeC2016,S66,Sunny,79.84,2016-06-16 23:00:00
R74128,homeC2016,S80,Thunderstorm,74.27,2016-06-17 00:00:00
R74129,homeC2016,S71,Windy,70.46,2016-06-17 01:00:00
R74130,homeC2016,S27,Rain,67.75,2016-06-17 02:00:00
R74131,homeC2016,S101,Rain,64.77,2016-06-17 03:00:00
R74132,homeC2016,S47,Cloudy,64.25,2016-06-17 04:00:00
R74133,homeC2016,S80,Sunny,63.89,2016-06-17 05:00:00
R74134,homeC2016,S80,Sunny,62.7,2016-06-17 06:00:00
R74135,homeC2016,S81,Sunny,61.23,2016-06-17 07:00:00
R74136,homeC2016,S82,Rain,61.05,2016-06-17 08:00:00
R74137,homeC2016,S88,Thunderstorm,59.02,2016-06-17 09:00:00
R74138,homeC2016,S30,Cloudy,57.95,2016-06-17 10:00:00
R74139,homeC2016,S05,Thunderstorm,62.59,2016-06-17 11:00:00
R74140,homeC2016,S88,Windy,65.75,2016-06-17 12:00:00
R74141,homeC2016,S27,Sunny,68.46,2016-06-17 13:00:00
R74142,homeC2016,S105,Sunny,71.11,2016-06-17 14:00:00
R74143,homeC2016,S85,Windy,73.22,2016-06-17 15:00:00
R74144,homeC2016,S16,Thunderstorm,74.84,2016-06-17 16:00:00
R74145,homeC2016,S75,Sunny,75.96,2016-06-17 17:00:00
R74146,homeC2016,S76,Cloudy,77.54,2016-06-17 18:00:00
R74147,homeC2016,S80,Windy,78.51,2016-06-17 19:00:00
R74148,homeC2016,S26,Thunderstorm,78.25,2016-06-17 20:00:00
R74149,homeC2016,S76,Windy,78.6,2016-06-17 21:00:00
R74150,homeC2016,S66,Rain,77.98,2016-06-17 22:00:00
R74151,homeC2016,S60,Rain,76.27,2016-06-17 23:00:00
R74152,homeC2016,S35,Cloudy,70.94,2016-06-18 00:00:00
R74153,homeC2016,S49,Sunny,65.65,2016-06-18 01:00:00
R74154,homeC2016,S77,Thunderstorm,62.36,2016-06-18 02:00:00
R74155,homeC2016,S32,Cloudy,60.5,2016-06-18 03:00:00
R74156,homeC2016,S96,Sunny,58.52,2016-06-18 04:00:00
R74157,homeC2016,S91,Windy,57.36,2016-06-18 05:00:00
R74158,homeC2016,S60,Sunny,55.44,2016-06-18 06:00:00
R74159,homeC2016,S55,Rain,54.03,2016-06-18 07:00:00
R74160,homeC2016,S81,Windy,53.78,2016-06-18 08:00:00
R74161,homeC2016,S82,Rain,52.62,2016-06-18 09:00:00
R74162,homeC2016,S42,Rain,52.02,2016-06-18 10:00:00
R74163,homeC2016,S06,Cloudy,57.31,2016-06-18 11:00:00
R74164,homeC2016,S29,Cloudy,62.71,2016-06-18 12:00:00
R74165,homeC2016,S63,Sunny,67.69,2016-06-18 13:00:00
R74166,homeC2016,S27,Cloudy,72.84,2016-06-18 14:00:00
R74167,homeC2016,S92,Windy,76.54,2016-06-18 15:00:00
R74168,homeC2016,S28,Cloudy,80.12,2016-06-18 16:00:00
R74169,homeC2016,S66,Sunny,81.25,2016-06-18 17:00:00
R74170,homeC2016,S59,Cloudy,82.85,2016-06-18 18:00:00
R74171,homeC2016,S34,Thunderstorm,83.82,2016-06-18 19:00:00
R74172,homeC2016,S76,Sunny,84.18,2016-06-18 20:00:00
R74173,homeC2016,S08,Thunderstorm,83.53,2016-06-18 21:00:00
R74174,homeC2016,S91,Sunny,82.38,2016-06-18 22:00:00
R74175,homeC2016,S17,Thunderstorm,80.02,2016-06-18 23:00:00
R74176,homeC2016,S97,Cloudy,74.42,2016-06-19 00:00:00
R74177,homeC2016,S65,Cloudy,69.45,2016-06-19 01:00:00
R74178,homeC2016,S30,Thunderstorm,66.54,2016-06-19 02:00:00
R74179,homeC2016,S100,Cloudy,63.54,2016-06-19 03:00:00
R74180,homeC2016,S07,Cloudy,61.53,2016-06-19 04:00:00
R74181,homeC2016,S28,Cloudy,59.69,2016-06-19 05:00:00
R74182,homeC2016,S26,Windy,58.27,2016-06-19 06:00:00
R74183,homeC2016,S64,Thunderstorm,57.47,2016-06-19 07:00:00
R74184,homeC2016,S67,Sunny,55.19,2016-06-19 08:00:00
R74185,homeC2016,S53,Cloudy,54.25,2016-06-19 09:00:00
R74186,homeC2016,S100,Cloudy,54.08,2016-06-19 10:00:00
R74187,homeC2016,S77,Windy,59.5,2016-06-19 11:00:00
R74188,homeC2016,S76,Cloudy,64.22,2016-06-19 12:00:00
R74189,homeC2016,S102,Windy,69.04,2016-06-19 13:00:00
R74190,homeC2016,S21,Windy,72.69,2016-06-19 14:00:00
R74191,homeC2016,S100,Rain,76.33,2016-06-19 15:00:00
R74192,homeC2016,S16,Thunderstorm,79.52,2016-06-19 16:00:00
R74193,homeC2016,S16,Windy,81.9,2016-06-19 17:00:00
R74194,homeC2016,S37,Windy,83.56,2016-06-19 18:00:00
R74195,homeC2016,S101,Rain,84.21,2016-06-19 19:00:00
R74196,homeC2016,S42,Windy,83.99,2016-06-19 20:00:00
R74197,homeC2016,S93,Thunderstorm,82.51,2016-06-19 21:00:00
R74198,homeC2016,S27,Rain,80.13,2016-06-19 22:00:00
R74199,homeC2016,S07,Windy,77.35,2016-06-19 23:00:00
R74200,homeC2016,S66,Thunderstorm,73.51,2016-06-20 00:00:00
R74201,homeC2016,S58,Cloudy,69.82,2016-06-20 01:00:00
R74202,homeC2016,S102,Sunny,67.05,2016-06-20 02:00:00
R74203,homeC2016,S52,Rain,64.77,2016-06-20 03:00:00
R74204,homeC2016,S34,Sunny,63.62,2016-06-20 04:00:00
R74205,homeC2016,S74,Windy,61.98,2016-06-20 05:00:00
R74206,homeC2016,S47,Cloudy,60.27,2016-06-20 06:00:00
R74207,homeC2016,S71,Sunny,59.09,2016-06-20 07:00:00
R74208,homeC2016,S23,Rain,58.32,2016-06-20 08:00:00
R74209,homeC2016,S32,Sunny,57.64,2016-06-20 09:00:00
R74210,homeC2016,S96,Rain,58.42,2016-06-20 10:00:00
R74211,homeC2016,S12,Cloudy,60.7,2016-06-20 11:00:00
R74212,homeC2016,S47,Cloudy,64.84,2016-06-20 12:00:00
R74213,homeC2016,S82,Windy,68.17,2016-06-20 13:00:00
R74214,homeC2016,S30,Windy,72.62,2016-06-20 14:00:00
R74215,homeC2016,S83,Rain,77.0,2016-06-20 15:00:00
R74216,homeC2016,S89,Rain,80.28,2016-06-20 16:00:00
R74217,homeC2016,S88,Sunny,82.83,2016-06-20 17:00:00
R74218,homeC2016,S08,Windy,85.03,2016-06-20 18:00:00
R74219,homeC2016,S20,Windy,85.68,2016-06-20 19:00:00
R74220,homeC2016,S32,Cloudy,85.02,2016-06-20 20:00:00
R74221,homeC2016,S03,Thunderstorm,83.63,2016-06-20 21:00:00
R74222,homeC2016,S85,Cloudy,81.9,2016-06-20 22:00:00
R74223,homeC2016,S08,Windy,79.27,2016-06-20 23:00:00
R74224,homeC2016,S50,Thunderstorm,75.97,2016-06-21 00:00:00
R74225,homeC2016,S88,Rain,73.55,2016-06-21 01:00:00
R74226,homeC2016,S09,Sunny,71.84,2016-06-21 02:00:00
R74227,homeC2016,S89,Cloudy,69.94,2016-06-21 03:00:00
R74228,homeC2016,S63,Rain,69.13,2016-06-21 04:00:00
R74229,homeC2016,S06,Windy,68.21,2016-06-21 05:00:00
R74230,homeC2016,S97,Windy,67.38,2016-06-21 06:00:00
R74231,homeC2016,S40,Thunderstorm,66.86,2016-06-21 07:00:00
R74232,homeC2016,S82,Sunny,66.19,2016-06-21 08:00:00
R74233,homeC2016,S46,Cloudy,65.41,2016-06-21 09:00:00
R74234,homeC2016,S78,Sunny,65.37,2016-06-21 10:00:00
R74235,homeC2016,S29,Rain,67.14,2016-06-21 11:00:00
R74236,homeC2016,S09,Cloudy,69.62,2016-06-21 12:00:00
R74237,homeC2016,S03,Rain,72.68,2016-06-21 13:00:00
R74238,homeC2016,S86,Windy,74.3,2016-06-21 14:00:00
R74239,homeC2016,S04,Cloudy,76.49,2016-06-21 15:00:00
R74240,homeC2016,S79,Sunny,78.13,2016-06-21 16:00:00
R74241,homeC2016,S16,Thunderstorm,80.02,2016-06-21 17:00:00
R74242,homeC2016,S19,Sunny,81.31,2016-06-21 18:00:00
R74243,homeC2016,S42,Rain,81.53,2016-06-21 19:00:00
R74244,homeC2016,S95,Cloudy,81.44,2016-06-21 20:00:00
R74245,homeC2016,S21,Cloudy,80.3,2016-06-21 21:00:00
R74246,homeC2016,S03,Cloudy,78.64,2016-06-21 22:00:00
R74247,homeC2016,S32,Sunny,76.99,2016-06-21 23:00:00
R74248,homeC2016,S80,Sunny,73.12,2016-06-22 00:00:00
R74249,homeC2016,S40,Sunny,68.16,2016-06-22 01:00:00
R74250,homeC2016,S82,Thunderstorm,63.89,2016-06-22 02:00:00
R74251,homeC2016,S26,Thunderstorm,61.52,2016-06-22 03:00:00
R74252,homeC2016,S92,Rain,57.27,2016-06-22 04:00:00
R74253,homeC2016,S41,Thunderstorm,55.44,2016-06-22 05:00:00
R74254,homeC2016,S15,Rain,53.73,2016-06-22 06:00:00
R74255,homeC2016,S34,Windy,52.98,2016-06-22 07:00:00
R74256,homeC2016,S86,Thunderstorm,51.33,2016-06-22 08:00:00
R74257,homeC2016,S32,Cloudy,51.12,2016-06-22 09:00:00
R74258,homeC2016,S32,Rain,52.07,2016-06-22 10:00:00
R74259,homeC2016,S102,Rain,56.33,2016-06-22 11:00:00
R74260,homeC2016,S70,Cloudy,60.96,2016-06-22 12:00:00
R74261,homeC2016,S82,Thunderstorm,64.59,2016-06-22 13:00:00
R74262,homeC2016,S62,Thunderstorm,68.74,2016-06-22 14:00:00
R74263,homeC2016,S96,Sunny,70.97,2016-06-22 15:00:00
R74264,homeC2016,S25,Thunderstorm,70.65,2016-06-22 16:00:00
R74265,homeC2016,S41,Thunderstorm,71.34,2016-06-22 17:00:00
R74266,homeC2016,S103,Windy,73.94,2016-06-22 18:00:00
R74267,homeC2016,S79,Thunderstorm,76.39,2016-06-22 19:00:00
R74268,homeC2016,S23,Cloudy,76.46,2016-06-22 20:00:00
R74269,homeC2016,S19,Thunderstorm,76.42,2016-06-22 21:00:00
R74270,homeC2016,S47,Thunderstorm,76.01,2016-06-22 22:00:00
R74271,homeC2016,S30,Rain,74.69,2016-06-22 23:00:00
R74272,homeC2016,S60,Windy,71.26,2016-06-23 00:00:00
R74273,homeC2016,S17,Windy,66.37,2016-06-23 01:00:00
R74274,homeC2016,S35,Rain,61.21,2016-06-23 02:00:00
R74275,homeC2016,S61,Sunny,58.05,2016-06-23 03:00:00
R74276,homeC2016,S99,Thunderstorm,55.84,2016-06-23 04:00:00
R74277,homeC2016,S99,Thunderstorm,53.37,2016-06-23 05:00:00
R74278,homeC2016,S51,Windy,51.76,2016-06-23 06:00:00
R74279,homeC2016,S21,Rain,50.56,2016-06-23 07:00:00
R74280,homeC2016,S15,Sunny,50.03,2016-06-23 08:00:00
R74281,homeC2016,S28,Sunny,49.54,2016-06-23 09:00:00
R74282,homeC2016,S38,Windy,50.83,2016-06-23 10:00:00
R74283,homeC2016,S29,Cloudy,54.22,2016-06-23 11:00:00
R74284,homeC2016,S27,Cloudy,59.24,2016-06-23 12:00:00
R74285,homeC2016,S103,Rain,65.02,2016-06-23 13:00:00
R74286,homeC2016,S94,Rain,70.05,2016-06-23 14:00:00
R74287,homeC2016,S82,Windy,73.46,2016-06-23 15:00:00
R74288,homeC2016,S01,Cloudy,76.72,2016-06-23 16:00:00
R74289,homeC2016,S37,Rain,78.6,2016-06-23 17:00:00
R74290,homeC2016,S82,Windy,79.16,2016-06-23 18:00:00
R74291,homeC2016,S42,Sunny,79.43,2016-06-23 19:00:00
R74292,homeC2016,S64,Cloudy,79.99,2016-06-23 20:00:00
R74293,homeC2016,S104,Thunderstorm,79.74,2016-06-23 21:00:00
R74294,homeC2016,S63,Cloudy,79.5,2016-06-23 22:00:00
R74295,homeC2016,S23,Sunny,78.12,2016-06-23 23:00:00
R74296,homeC2016,S63,Thunderstorm,73.94,2016-06-24 00:00:00
R74297,homeC2016,S66,Sunny,68.36,2016-06-24 01:00:00
R74298,homeC2016,S83,Sunny,64.86,2016-06-24 02:00:00
R74299,homeC2016,S62,Windy,61.48,2016-06-24 03:00:00
R74300,homeC2016,S96,Cloudy,58.73,2016-06-24 04:00:00
R74301,homeC2016,S64,Windy,57.91,2016-06-24 05:00:00
R74302,homeC2016,S104,Cloudy,56.58,2016-06-24 06:00:00
R74303,homeC2016,S24,Sunny,55.63,2016-06-24 07:00:00
R74304,homeC2016,S35,Cloudy,53.81,2016-06-24 08:00:00
R74305,homeC2016,S104,Windy,52.52,2016-06-24 09:00:00
R74306,homeC2016,S13,Rain,52.79,2016-06-24 10:00:00
R74307,homeC2016,S102,Thunderstorm,57.48,2016-06-24 11:00:00
R74308,homeC2016,S52,Cloudy,63.4,2016-06-24 12:00:00
R74309,homeC2016,S14,Windy,69.01,2016-06-24 13:00:00
R74310,homeC2016,S90,Rain,73.58,2016-06-24 14:00:00
R74311,homeC2016,S103,Windy,76.54,2016-06-24 15:00:00
R74312,homeC2016,S01,Rain,78.63,2016-06-24 16:00:00
R74313,homeC2016,S56,Rain,79.55,2016-06-24 17:00:00
R74314,homeC2016,S66,Rain,80.23,2016-06-24 18:00:00
R74315,homeC2016,S91,Sunny,81.81,2016-06-24 19:00:00
R74316,homeC2016,S49,Cloudy,81.99,2016-06-24 20:00:00
R74317,homeC2016,S25,Sunny,82.16,2016-06-24 21:00:00
R74318,homeC2016,S85,Rain,80.75,2016-06-24 22:00:00
R74319,homeC2016,S32,Sunny,78.88,2016-06-24 23:00:00
R74320,homeC2016,S02,Thunderstorm,74.44,2016-06-25 00:00:00
R74321,homeC2016,S21,Thunderstorm,68.5,2016-06-25 01:00:00
R74322,homeC2016,S21,Sunny,65.67,2016-06-25 02:00:00
R74323,homeC2016,S40,Cloudy,63.15,2016-06-25 03:00:00
R74324,homeC2016,S76,Rain,60.82,2016-06-25 04:00:00
R74325,homeC2016,S29,Thunderstorm,57.71,2016-06-25 05:00:00
R74326,homeC2016,S31,Cloudy,56.22,2016-06-25 06:00:00
R74327,homeC2016,S91,Windy,55.19,2016-06-25 07:00:00
R74328,homeC2016,S68,Windy,53.69,2016-06-25 08:00:00
R74329,homeC2016,S66,Thunderstorm,52.8,2016-06-25 09:00:00
R74330,homeC2016,S54,Cloudy,52.52,2016-06-25 10:00:00
R74331,homeC2016,S06,Windy,58.16,2016-06-25 11:00:00
R74332,homeC2016,S16,Rain,63.97,2016-06-25 12:00:00
R74333,homeC2016,S69,Rain,68.84,2016-06-25 13:00:00
R74334,homeC2016,S03,Thunderstorm,73.14,2016-06-25 14:00:00
R74335,homeC2016,S41,Rain,76.43,2016-06-25 15:00:00
R74336,homeC2016,S38,Cloudy,79.16,2016-06-25 16:00:00
R74337,homeC2016,S32,Thunderstorm,81.45,2016-06-25 17:00:00
R74338,homeC2016,S98,Windy,82.85,2016-06-25 18:00:00
R74339,homeC2016,S12,Windy,84.22,2016-06-25 19:00:00
R74340,homeC2016,S60,Cloudy,84.28,2016-06-25 20:00:00
R74341,homeC2016,S11,Rain,84.32,2016-06-25 21:00:00
R74342,homeC2016,S104,Sunny,83.41,2016-06-25 22:00:00
R74343,homeC2016,S62,Rain,81.54,2016-06-25 23:00:00
R74344,homeC2016,S66,Sunny,76.63,2016-06-26 00:00:00
R74345,homeC2016,S07,Windy,71.63,2016-06-26 01:00:00
R74346,homeC2016,S12,Thunderstorm,68.4,2016-06-26 02:00:00
R74347,homeC2016,S86,Sunny,66.2,2016-06-26 03:00:00
R74348,homeC2016,S58,Sunny,63.88,2016-06-26 04:00:00
R74349,homeC2016,S10,Cloudy,61.75,2016-06-26 05:00:00
R74350,homeC2016,S88,Windy,59.91,2016-06-26 06:00:00
R74351,homeC2016,S18,Thunderstorm,58.35,2016-06-26 07:00:00
R74352,homeC2016,S103,Sunny,56.65,2016-06-26 08:00:00
R74353,homeC2016,S71,Rain,55.85,2016-06-26 09:00:00
R74354,homeC2016,S73,Rain,55.82,2016-06-26 10:00:00
R74355,homeC2016,S75,Thunderstorm,60.78,2016-06-26 11:00:00
